152460816638000,sample,-0.47884035,3.8881836,9.3661175
152460836169000,sample,-0.47884035,3.7541082,9.32781
152460855315000,sample,-0.59376204,3.715801,9.634268
152460874743000,sample,-0.47884035,3.9456444,9.749189
152460896520000,sample,-0.4213795,4.003105,9.710882
152460918450000,sample,-0.40222588,4.309563,9.308656
152460946087000,sample,-0.6512229,3.9456444,9.844957
152460966542000,sample,-0.47884035,4.156334,9.576807
152460988279000,sample,-0.5554548,4.501099,9.289502
152461007630000,sample,-0.63206923,4.309563,9.557653
152461026878000,sample,-0.49799395,4.2521024,9.212888
152461046227000,sample,-0.4213795,4.1371803,9.002198
152461065604000,sample,-0.59376204,4.175488,9.155427
152461084959000,sample,-0.6703765,4.309563,9.461885
152461104531000,sample,-0.24899697,4.232949,9.097966
152461123899000,sample,-0.61291564,4.232949,9.11712
152461143269000,sample,-0.7086837,4.0222588,9.404425
152461162894000,sample,-0.59376204,4.2521024,9.308656
152461182271000,sample,-0.4213795,4.213795,8.829816
152461201647000,sample,-0.49799395,4.232949,9.155427
152461221024000,sample,-0.7086837,4.098873,9.691729
152461240395000,sample,-0.51714754,4.232949,9.5385
152461259719000,sample,-0.4213795,4.175488,9.040505
152461279091000,sample,-0.4405331,4.060566,9.097966
152461298460000,sample,-0.40222588,4.098873,9.500193
152461317828000,sample,-0.6512229,4.1946416,9.308656
152461337202000,sample,-0.51714754,4.156334,8.791509
152461356600000,sample,-0.51714754,4.0222588,9.308656
152461376016000,sample,-1.0151415,4.060566,9.749189
152461397756000,sample,-0.63206923,3.6774938,8.925584
152461417163000,sample,-0.51714754,3.9839516,9.059659
152461442511000,sample,-0.93852705,4.2521024,9.634268
152461460308000,sample,-0.7661445,4.156334,9.710882
152461479670000,sample,-0.5746084,4.060566,9.346964
152461499100000,sample,-0.47884035,3.8881836,9.174581
152461518468000,sample,-0.7278373,4.1946416,9.864111
152461540353000,sample,-0.90021986,3.964798,8.810662
152461559724000,sample,-0.61291564,3.9456444,9.155427
152461579144000,sample,-1.0534488,3.86903,9.385271
152461598499000,sample,-1.0342951,3.9456444,9.80665
152461617866000,sample,-0.59376204,3.8881836,9.212888
152461637274000,sample,-0.7086837,4.098873,8.868123
152461656745000,sample,-0.6895301,3.8881836,9.097966
152461675841000,sample,-0.78529817,4.175488,9.346964
152461695172000,sample,-0.63206923,3.9073372,9.385271
152461714540000,sample,-0.93852705,4.098873,9.404425
152461733917000,sample,-1.0151415,3.86903,9.385271
152461753281000,sample,-1.091756,4.0414124,8.983045
152461772832000,sample,-1.532289,4.0414124,9.174581
152461792194000,sample,-0.9959879,3.3327289,9.423578
152461811566000,sample,-1.3982137,3.715801,9.864111
152461831189000,sample,-1.4173675,3.9264908,8.676587
152461850497000,sample,-1.091756,3.7349546,8.887277
152461869865000,sample,-1.3024458,3.6583402,10.0748005
152461889336000,sample,-1.5131354,3.6966474,10.266336
152461911103000,sample,-0.6512229,4.1371803,8.829816
152461930570000,sample,-1.2449849,3.9264908,9.155427
152461952080000,sample,-1.2066777,3.964798,9.998186
152461971370000,sample,-0.7469909,3.6391866,9.3661175
152461990750000,sample,-1.1492168,3.8115692,8.7532015
152462010112000,sample,-1.3790601,3.715801,9.5385
152462029485000,sample,-1.340753,3.7541082,9.749189
152462048837000,sample,-1.1492168,3.7541082,9.193734
152462068207000,sample,-1.0151415,3.7732618,8.944737
152462087888000,sample,-1.3024458,3.6774938,9.768343
152462107360000,sample,-1.283292,3.86903,10.170568
152462126780000,sample,-1.0342951,3.7924154,8.90643
152462145529000,sample,-1.532289,3.5817258,9.32781
152462164888000,sample,-1.7429788,3.8115692,10.093954
152462184259000,sample,-1.7046716,3.620033,9.749189
152462203631000,sample,-1.4748282,3.3901896,8.829816
152462223001000,sample,-2.3558946,3.4476504,9.442732
152462242374000,sample,-1.7621324,3.4284968,10.01734
152462261937000,sample,-1.2258313,3.5625722,9.346964
152462281297000,sample,-1.6089035,3.6966474,8.868123
152462300665000,sample,-1.1683705,3.5817258,9.959879
152462320286000,sample,-1.5897499,3.6774938,9.270349
152462339651000,sample,-1.6089035,3.5242648,9.078813
152462361436000,sample,-1.3790601,3.6774938,8.90643
152462381113000,sample,-1.934515,3.4859576,9.595961
152462403295000,sample,-1.9153614,3.466804,9.021352
152462422170000,sample,-1.8004397,3.7924154,8.37013
152462441361000,sample,-1.9728222,3.6774938,9.078813
152462460299000,sample,-1.6663644,3.8307228,9.615114
152462479655000,sample,-1.6663644,3.5817258,9.193734
152462499207000,sample,-1.8962077,3.7541082,8.983045
152462518575000,sample,-1.934515,3.8498764,9.097966
152462537945000,sample,-2.0494366,3.7924154,9.481039
152462557314000,sample,-1.8579005,3.6966474,8.983045
152462576691000,sample,-2.1452048,3.964798,8.887277
152462596065000,sample,-2.1643584,3.620033,9.040505
152462615430000,sample,-1.8195933,3.9456444,9.9790325
152462637351000,sample,-1.9728222,3.9073372,9.404425
152462659138000,sample,-2.1068976,4.0414124,9.289502
152462679117000,sample,-2.1643584,3.6583402,9.002198
152462697576000,sample,-2.4708161,3.5242648,9.576807
152462716939000,sample,-2.2409728,3.715801,9.078813
152462736305000,sample,-2.3175871,3.620033,8.599973
152462755673000,sample,-2.0111294,3.5242648,9.500193
152462775258000,sample,-1.8579005,3.6008794,10.113108
152462794608000,sample,-1.7812861,3.3518825,9.5385
152462813980000,sample,-2.1260512,3.2944214,9.500193
152462833352000,sample,-1.9536686,3.217807,8.810662
152462852986000,sample,-2.2409728,2.6431987,9.193734
152462872295000,sample,-2.2026656,2.7006595,9.059659
152462891735000,sample,-1.934515,2.6431987,9.193734
152462911061000,sample,-2.566584,2.719813,9.672575
152462930741000,sample,-2.3175871,3.083732,9.097966
152462957487000,sample,-2.432509,2.681506,9.11712
152462973862000,sample,-3.1028855,3.1794999,9.672575
152462993156000,sample,-2.815581,2.9496565,9.423578
152463012528000,sample,-2.432509,3.2369606,9.442732
152463031896000,sample,-3.1603463,3.4284968,9.5385
152463051247000,sample,-2.96881,3.4284968,9.730036
152463070642000,sample,-2.8538885,3.2752678,9.078813
152463090007000,sample,-2.3942018,3.083732,8.504205
152463109638000,sample,-2.834735,3.4284968,9.174581
152463129148000,sample,-2.2218192,3.4476504,9.442732
152463148360000,sample,-2.3175871,3.064578,9.461885
152463167640000,sample,-2.2601264,3.083732,9.097966
152463189380000,sample,-2.183512,2.873042,9.557653
152463208780000,sample,-2.2218192,2.6431987,10.0748005
152463228139000,sample,-2.6623523,2.873042,11.013328
152463252052000,sample,-2.3558946,2.7389667,10.036493
152463271411000,sample,-2.8921957,2.4516625,9.672575
152463290781000,sample,-3.1411927,2.6623523,9.710882
152463310147000,sample,-2.4708161,2.030283,9.346964
152463329518000,sample,-3.3135753,2.9496565,9.385271
152463348887000,sample,-3.5434184,2.5474305,9.174581
152463370830000,sample,-2.834735,2.6431987,8.255207
152463390435000,sample,-3.122039,2.930503,9.385271
152463409848000,sample,-3.4476504,2.6623523,9.80665
152463434400000,sample,-2.6240451,2.9496565,9.270349
152463451014000,sample,-3.2752678,2.777274,9.9790325
152463469962000,sample,-3.7924154,2.873042,9.442732
152463489334000,sample,-2.6240451,2.2601264,8.90643
152463508690000,sample,-3.0071173,2.777274,9.155427
152463528071000,sample,-2.96881,2.6048915,9.481039
152463547438000,sample,-2.528277,2.7581203,9.404425
152463566987000,sample,-2.585738,2.6623523,9.940725
152463586380000,sample,-2.8921957,2.834735,9.883265
152463605727000,sample,-3.0071173,2.27928,9.3661175
152463625096000,sample,-3.1794999,2.3750482,9.251195
152463644459000,sample,-2.815581,1.9728222,9.11712
152463664217000,sample,-3.1794999,2.3175871,9.232041
152463683357000,sample,-3.083732,2.6240451,9.691729
152463702811000,sample,-2.7006595,2.183512,8.963891
152463722183000,sample,-2.9496565,2.5474305,9.270349
152463743838000,sample,-2.7389667,2.2601264,9.308656
152463763229000,sample,-3.3327289,2.3942018,9.864111
152463782594000,sample,-3.2944214,2.3558946,9.787497
152463804087000,sample,-3.7349546,2.2409728,10.055647
152463823443000,sample,-3.5625722,2.27928,9.442732
152463842808000,sample,-3.86903,2.6048915,9.155427
152463862237000,sample,-3.6008794,2.3750482,9.710882
152463881605000,sample,-3.122039,2.566584,9.442732
152463900972000,sample,-3.371036,3.0262709,10.189722
152463920711000,sample,-2.681506,2.3175871,9.32781
152463940088000,sample,-2.6048915,2.3558946,7.8529816
152463959487000,sample,-2.6048915,2.432509,8.101978
152463981088000,sample,-2.777274,2.4133554,9.385271
152464000377000,sample,-1.9536686,2.528277,9.385271
152464019744000,sample,-2.7964275,2.585738,10.457873
152464039180000,sample,-2.7964275,2.432509,10.247183
152464058471000,sample,-2.681506,2.585738,10.055647
152464077840000,sample,-3.122039,2.4516625,9.730036
152464097210000,sample,-3.86903,2.2026656,9.787497
152464116826000,sample,-3.5625722,2.27928,9.595961
152464136181000,sample,-3.4093432,2.2218192,9.078813
152464155547000,sample,-3.4859576,2.030283,9.634268
152464174896000,sample,-3.466804,2.336741,10.170568
152464194314000,sample,-3.2561142,2.2026656,10.036493
152464213681000,sample,-3.6391866,2.1068976,9.864111
152464233051000,sample,-3.5051112,1.8004397,9.825804
152464252436000,sample,-3.2752678,2.1260512,9.595961
152464271803000,sample,-3.3135753,2.1068976,10.362105
152464291174000,sample,-3.5817258,2.27928,10.362105
152464314463000,sample,-3.6008794,2.27928,9.864111
152464332286000,sample,-3.5242648,1.9536686,9.940725
152464353984000,sample,-3.5051112,2.1260512,10.151415
152464375469000,sample,-3.4859576,2.3558946,10.5919485
152464394826000,sample,-3.1986535,1.9919758,9.710882
152464415057000,sample,-2.7006595,2.087744,8.925584
152464436069000,sample,-2.4516625,2.6431987,9.002198
152464455417000,sample,-2.2601264,2.2409728,9.270349
152464474776000,sample,-2.030283,2.2026656,9.155427
152464494279000,sample,-2.030283,2.3558946,9.097966
152464513647000,sample,-2.336741,2.336741,8.714894
152464533022000,sample,-2.7006595,2.432509,8.082825
152464552394000,sample,-2.5474305,2.0685902,7.833828
152464571760000,sample,-2.585738,1.8770541,7.4507556
152464591128000,sample,-2.7006595,2.2218192,8.178593
152464610495000,sample,-2.0494366,2.3175871,9.270349
152464629865000,sample,-2.2601264,2.4133554,9.442732
152464650869000,sample,-2.2601264,2.1068976,9.768343
152464668864000,sample,-2.777274,2.1452048,9.940725
152464688237000,sample,-2.719813,2.4516625,10.113108
152464707630000,sample,-2.4133554,2.2601264,9.615114
152464726975000,sample,-3.2561142,2.2601264,10.362105
152464746342000,sample,-3.1603463,2.585738,10.70687
152464765876000,sample,-1.5897499,2.2026656,10.208876
152464785067000,sample,-3.1986535,2.9113493,10.43872
152464804433000,sample,-2.6048915,1.5705963,10.055647
152464823804000,sample,-2.6431987,1.685518,9.80665
152464843178000,sample,-2.6623523,1.8579005,10.802638
152464862551000,sample,-2.0111294,1.9728222,10.97502
152464881872000,sample,-1.7238252,2.3750482,11.530476
152464901158000,sample,-1.4173675,2.336741,11.147403
152464920544000,sample,-1.2641385,2.1452048,10.783484
152464947364000,sample,-1.3024458,2.681506,10.611102
152464966224000,sample,-2.1260512,1.9919758,9.174581
152464985589000,sample,-2.4899697,2.27928,9.80665
152465005023000,sample,-2.2409728,2.3942018,10.113108
152465024392000,sample,-2.930503,1.9153614,9.289502
152465043895000,sample,-2.6431987,2.2601264,8.7532015
152465063263000,sample,-1.9728222,2.6048915,9.844957
152465082633000,sample,-1.6280571,2.336741,9.825804
152465101998000,sample,-1.9153614,2.528277,9.519346
152465121700000,sample,-1.0534488,2.432509,9.193734
152465140992000,sample,-1.2258313,2.528277,9.021352
152465160365000,sample,-1.9153614,1.8387469,8.887277
152465179882000,sample,-1.2066777,2.0685902,8.944737
152465199088000,sample,-1.436521,2.6048915,9.902418
152465218367000,sample,-1.7621324,2.183512,9.787497
152465237828000,sample,-1.1683705,2.2601264,9.289502
152465257202000,sample,-1.4939818,2.3175871,10.170568
152465276568000,sample,-1.1300632,2.4133554,9.500193
152465295943000,sample,-0.9959879,2.1452048,8.944737
152465315303000,sample,-1.0726024,2.3175871,9.595961
152465334682000,sample,-0.78529817,2.6048915,9.710882
152465354087000,sample,-0.6895301,2.1452048,8.848969
152465373367000,sample,-0.32561144,2.2409728,8.542512
152465392791000,sample,-0.45968673,2.0494366,9.346964
152465412183000,sample,-0.93852705,2.2601264,10.515334
152465434299000,sample,-0.38307226,2.8538885,10.113108
152465455735000,sample,0.24899697,2.27928,9.078813
152465477523000,sample,0.15322891,2.834735,10.055647
152465508641000,sample,-0.40222588,3.3327289,11.262324
152465527951000,sample,0.038307227,2.873042,10.649409
152465547318000,sample,-0.30645782,2.9496565,9.921572
152465566689000,sample,-0.34476504,2.834735,10.362105
152465587241000,sample,-0.2873042,2.566584,10.572795
152465605615000,sample,-0.5363012,2.4516625,10.323798
152465624984000,sample,-0.30645782,2.7006595,10.266336
152465644350000,sample,-0.59376204,2.7006595,10.189722
152465664001000,sample,-0.49799395,2.3942018,9.672575
152465683351000,sample,-0.32561144,1.9728222,9.461885
152465702719000,sample,-0.9959879,2.2984335,10.70687
152465722082000,sample,-0.93852705,2.087744,9.710882
152465741450000,sample,-0.5363012,1.6280571,9.519346
152465760830000,sample,-1.3215994,2.27928,10.43872
152465780196000,sample,-1.4939818,1.8195933,10.170568
152465799480000,sample,-1.340753,2.030283,10.419566
152465818964000,sample,-1.0534488,1.934515,9.825804
152465838324000,sample,-1.1492168,1.9728222,10.01734
152465857689000,sample,-1.3790601,1.8962077,10.783484
152465877070000,sample,-1.1300632,2.1260512,9.385271
152465896431000,sample,-0.36391866,2.087744,9.691729
152465915754000,sample,-0.91937345,1.7429788,9.385271
152465937844000,sample,-0.5363012,2.1643584,8.580819
152465956967000,sample,0.1340753,1.9536686,8.504205
152465976352000,sample,-0.34476504,1.685518,8.676587
152466000358000,sample,-0.076614454,2.2601264,8.197746
152466019720000,sample,-0.19153613,2.1452048,9.653421
152466039179000,sample,-0.40222588,1.8579005,10.113108
152466058389000,sample,-0.5746084,2.2026656,9.768343
152466077745000,sample,-0.5746084,1.9536686,9.500193
152466097148000,sample,-0.4213795,1.8004397,8.63828
152466116479000,sample,-0.5363012,1.9536686,9.289502
152466135873000,sample,0.1340753,2.1452048,9.557653
152466155502000,sample,-0.038307227,2.3750482,10.342952
152466174894000,sample,-0.30645782,2.6048915,10.342952
152466194158000,sample,0.19153613,2.2409728,9.691729
152466213615000,sample,-0.34476504,2.183512,9.883265
152466233024000,sample,-0.842759,2.1643584,10.055647
152466252372000,sample,-0.38307226,2.336741,10.189722
152466271737000,sample,-0.5746084,1.9728222,10.189722
152466291116000,sample,-0.7469909,1.9153614,10.630256
152466310461000,sample,-0.49799395,1.7621324,10.6877165
152466329825000,sample,-0.61291564,1.9728222,11.568783
152466349197000,sample,-0.63206923,1.4748282,10.879252
152466368571000,sample,-0.51714754,1.6663644,11.051635
152466387928000,sample,-0.82360536,1.5705963,11.473015
152466407313000,sample,-0.24899697,1.2066777,10.70687
152466426724000,sample,-0.38307226,1.4173675,10.515334
152466448451000,sample,-0.63206923,1.1109096,10.649409
152466467900000,sample,-0.63206923,0.7278373,10.01734
152466487212000,sample,-0.05746084,0.91937345,9.959879
152466508049000,sample,-0.51714754,1.1109096,9.902418
152466525584000,sample,-0.24899697,0.51714754,9.3661175
152466544960000,sample,-0.51714754,0.63206923,9.844957
152466566781000,sample,-0.61291564,0.59376204,9.749189
152466586134000,sample,-0.49799395,0.36391866,9.595961
152466605455000,sample,-1.3215994,0.63206923,10.323798
152466627259000,sample,-0.7469909,-0.05746084,9.921572
152466646620000,sample,-0.19153613,0.076614454,9.097966
152466665980000,sample,-0.5363012,0.32561144,9.787497
152466685332000,sample,0.038307227,-0.019153614,9.730036
152466704695000,sample,-0.019153614,0.11492168,9.9790325
152466724075000,sample,0.49799395,-0.45968673,9.940725
152466743445000,sample,0.30645782,0.038307227,10.97502
152466762812000,sample,0.17238252,0.7086837,9.385271
152466782180000,sample,1.0534488,0.7086837,10.611102
152466801550000,sample,-0.51714754,0.5554548,11.032481
152466821374000,sample,-0.05746084,0.59376204,10.400413
152466840722000,sample,0.11492168,0.21068975,9.730036
152466860099000,sample,-1.0534488,0.1340753,9.902418
152466879486000,sample,-1.340753,0.40222588,10.01734
152466898833000,sample,-0.49799395,0.40222588,10.01734
152466918364000,sample,-0.90021986,0.61291564,9.3661175
152466937754000,sample,-0.5363012,0.40222588,10.362105
152466956923000,sample,-1.283292,-0.038307227,10.936713
152466976293000,sample,-1.5131354,0.47884035,11.33894
152466995707000,sample,-1.3790601,0.11492168,8.848969
152467017061000,sample,-1.532289,0.24899697,10.6877165
152467036408000,sample,-1.8195933,0.61291564,12.277467
152467055771000,sample,-0.59376204,-0.17238252,9.653421
152467075335000,sample,-0.22984336,0.63206923,10.381259
152467094647000,sample,-0.5554548,0.45968673,12.220005
152467114043000,sample,-0.47884035,0.30645782,10.821792
152467133409000,sample,-0.11492168,0.076614454,9.32781
152467152636000,sample,-0.38307226,0.49799395,11.051635
152467171998000,sample,-0.21068975,0.22984336,11.281479
152467191364000,sample,-0.1340753,0.05746084,10.036493
152467211182000,sample,-0.095768064,0.32561144,10.5919485
152467230444000,sample,-0.095768064,0.34476504,10.783484
152467249903000,sample,-0.11492168,0.1340753,10.113108
152467269275000,sample,-0.11492168,0.2873042,10.247183
152467288657000,sample,0.22984336,0.4405331,10.304645
152467308018000,sample,-0.19153613,0.5746084,10.553641
152467327391000,sample,-0.22984336,0.11492168,9.902418
152467346787000,sample,-0.095768064,0.47884035,10.515334
152467366124000,sample,-0.36391866,0.47884035,10.342952
152467385501000,sample,-0.6703765,0.2681506,9.864111
152467404854000,sample,-0.59376204,0.49799395,9.883265
152467424223000,sample,-0.5363012,0.30645782,10.247183
152467443554000,sample,-0.4405331,0.30645782,9.844957
152467465585000,sample,-0.51714754,0.51714754,9.959879
152467486777000,sample,-0.45968673,0.30645782,10.0748005
152467506146000,sample,-0.59376204,-0.21068975,10.247183
152467525503000,sample,-0.1340753,0.019153614,10.266336
152467545071000,sample,-0.6895301,0.6703765,10.611102
152467564433000,sample,-1.1492168,0.2681506,10.553641
152467583782000,sample,-0.38307226,-0.17238252,10.611102
152467603174000,sample,-0.1340753,0.4405331,10.6877165
152467622546000,sample,-0.93852705,0.80445176,10.745177
152467641895000,sample,-0.7661445,-0.038307227,10.726024
152467663818000,sample,-0.61291564,0.2681506,10.5919485
152467683266000,sample,-1.0534488,0.32561144,10.419566
152467704690000,sample,-1.1109096,0.19153613,10.208876
152467724055000,sample,-1.1300632,0.40222588,10.43872
152467743423000,sample,-1.3790601,0.24899697,10.611102
152467762795000,sample,-0.93852705,0.21068975,10.247183
152467782168000,sample,-1.0726024,0.5554548,9.959879
152467801540000,sample,-1.5705963,0.2681506,10.477027
152467821104000,sample,-0.7086837,0.019153614,9.921572
152467840475000,sample,-1.091756,0.47884035,9.691729
152467859846000,sample,-1.4748282,0.38307226,9.672575
152467879237000,sample,-1.0726024,0.32561144,9.289502
152467898853000,sample,-1.283292,0.51714754,9.11712
152467918215000,sample,-1.283292,0.24899697,9.3661175
152467937903000,sample,-1.1875241,0.19153613,10.362105
152467958451000,sample,-1.1300632,0.5746084,10.170568
152467977825000,sample,-0.6703765,0.38307226,9.959879
152467995786000,sample,-0.7086837,0.6512229,10.381259
152468017461000,sample,-0.7278373,0.8810662,10.726024
152468038856000,sample,-0.30645782,0.5746084,10.247183
152468058212000,sample,-0.32561144,0.7278373,10.5919485
152468077763000,sample,-0.78529817,0.90021986,10.783484
152468097133000,sample,-0.45968673,0.5746084,10.381259
152468116505000,sample,-0.2873042,0.7469909,10.151415
152468135870000,sample,-0.59376204,0.7086837,10.764331
152468155238000,sample,-0.45968673,0.59376204,10.649409
152468174862000,sample,-0.38307226,0.7086837,10.496181
152468194141000,sample,-0.45968673,0.7086837,11.013328
152468215895000,sample,-0.5554548,0.51714754,10.6877165
152468237681000,sample,-0.5554548,0.59376204,10.170568
152468259185000,sample,-0.49799395,0.63206923,10.764331
152468278544000,sample,-0.61291564,0.5554548,10.151415
152468297913000,sample,-0.63206923,0.6703765,10.362105
152468317282000,sample,-0.7469909,0.6512229,10.553641
152468336859000,sample,-0.6703765,0.6512229,10.132261
152468356222000,sample,-0.80445176,0.8619126,10.113108
152468375590000,sample,-0.7278373,0.6512229,10.093954
152468394949000,sample,-0.7469909,0.8810662,10.01734
152468414621000,sample,-0.9959879,0.78529817,10.01734
152468433922000,sample,-0.7278373,0.90021986,9.9790325
152468453371000,sample,-0.91937345,1.1492168,10.055647
152468480890000,sample,-0.91937345,1.436521,9.864111
152468496910000,sample,-0.8619126,1.4748282,9.653421
152468516411000,sample,-0.7469909,2.1068976,9.921572
152468537618000,sample,-0.90021986,1.9153614,9.653421
152468556991000,sample,-0.9959879,1.934515,9.672575
152468576347000,sample,-1.0726024,2.030283,9.672575
152468595780000,sample,-0.7086837,1.9728222,9.672575
152468615148000,sample,-0.93852705,2.087744,9.787497
152468634508000,sample,-0.9576807,2.0494366,9.787497
152468654013000,sample,-0.63206923,2.2984335,9.768343
152468673384000,sample,-0.9576807,2.2026656,9.787497
152468692754000,sample,-0.8619126,2.0685902,9.844957
152468712123000,sample,-0.61291564,2.087744,9.9790325
152468731474000,sample,-0.9768343,2.1452048,9.883265
152468754718000,sample,-0.9576807,2.2601264,9.710882
152468772765000,sample,-0.90021986,2.0111294,9.883265
152468792136000,sample,-0.8619126,2.2601264,9.883265
152468811505000,sample,-0.8810662,1.9536686,9.902418
152468833000000,sample,-0.93852705,2.2984335,9.940725
152468852360000,sample,-0.7086837,2.2218192,9.787497
152468871792000,sample,-0.82360536,2.1643584,10.036493
152468891157000,sample,-0.6895301,2.1452048,10.113108
152468910524000,sample,-0.61291564,2.183512,9.691729
152468929894000,sample,-0.6512229,2.2984335,9.615114
152468949689000,sample,-0.91937345,2.087744,9.710882
152468973601000,sample,-0.82360536,2.2601264,9.844957
152468991851000,sample,-0.7469909,2.1643584,9.730036
152469009752000,sample,-0.842759,2.1452048,9.576807
152469029107000,sample,-0.9959879,2.2409728,9.595961
152469048467000,sample,-0.7469909,2.2218192,9.710882
